name,family,alpha,window_size,phase,window_mode,drift_scale,balance_score,balance_spread,complexity_ratio,complexity_deviation,periodicity_match,best_period,tradeoff_score
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.0,moving,0.03,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,2.047658250840069
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.0,moving,0.07,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.3840218872037053
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.0,moving,0.11,0.45454545454545453,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.856749159930978
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.0,double,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.17,moving,0.03,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,2.047658250840069
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.17,moving,0.07,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.3840218872037053
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.17,moving,0.11,0.45454545454545453,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.856749159930978
near_golden_m0_005,near_golden,0.6130339887498948,0.47,0.17,double,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.0,moving,0.03,0.2727272727272727,2.0,0.20818680368170692,0.5391098800189709,0.0,257,2.7238920170738354
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.0,moving,0.07,0.18181818181818182,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.5253855235673415
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.0,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.0,257,2.3473011079829265
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.0,double,0.0,0.2727272727272727,3.0,0.19262820819308446,0.3196361719088992,0.0,257,2.7214183543729
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.17,moving,0.03,0.2727272727272727,2.0,0.20818680368170692,0.5391098800189709,0.0,257,2.7238920170738354
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.17,moving,0.07,0.18181818181818182,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.5253855235673415
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.17,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.0,257,2.3473011079829265
near_golden_p0_005,near_golden,0.6230339887498948,0.2,0.17,double,0.0,0.2727272727272727,3.0,0.19262820819308446,0.3196361719088992,0.0,257,2.7214183543729
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.0,moving,0.03,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.0,moving,0.07,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.0,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.004739336492890996,211,2.274058509349332
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.0,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.005235602094240838,191,1.887734405052349
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.17,moving,0.03,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.17,moving,0.07,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.17,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.004739336492890996,211,2.274058509349332
near_golden_p0_005,near_golden,0.6230339887498948,0.34,0.17,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.005235602094240838,191,1.887734405052349
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.0,moving,0.03,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,2.047658250840069
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.0,moving,0.07,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.0,moving,0.11,0.36363636363636365,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5203855235673416
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.0,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,1.9112946144764327
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.17,moving,0.03,0.18181818181818182,4.0,0.2721072582271615,0.6945211354302263,0.0,257,2.047658250840069
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.17,moving,0.07,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.17,moving,0.11,0.36363636363636365,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5203855235673416
near_golden_p0_005,near_golden,0.6230339887498948,0.47,0.17,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,1.9112946144764327
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.0,moving,0.03,0.2727272727272727,2.0,0.20818680368170692,0.5391098800189709,0.011494252873563218,87,2.672167879142801
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.0,moving,0.07,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.0,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.004366812227074236,229,2.327650452961092
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.0,double,0.0,0.2727272727272727,3.0,0.19265046256050408,0.3266291789019062,0.0,257,2.7151246480791933
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.17,moving,0.03,0.2727272727272727,2.0,0.20818680368170692,0.5391098800189709,0.011494252873563218,87,2.672167879142801
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.17,moving,0.07,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.17,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.004366812227074236,229,2.327650452961092
near_golden_p0_010,near_golden,0.6280339887498948,0.2,0.17,double,0.0,0.2727272727272727,3.0,0.19265046256050408,0.3266291789019062,0.0,257,2.7151246480791933
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.0,moving,0.03,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.0,moving,0.07,0.2727272727272727,2.0,0.23801634913625236,0.6414908323999232,0.0,257,2.631749159930978
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.0,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.004366812227074236,229,2.275734868545508
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.0,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,1.9112946144764327
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.17,moving,0.03,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.17,moving,0.07,0.2727272727272727,2.0,0.23801634913625236,0.6414908323999232,0.0,257,2.631749159930978
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.17,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.004366812227074236,229,2.275734868545508
near_golden_p0_010,near_golden,0.6280339887498948,0.34,0.17,double,0.0,0.09090909090909091,4.0,0.2721072582271615,0.6945211354302263,0.0,257,1.9112946144764327
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.0,moving,0.03,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.011494252873563218,87,2.1959341129090344
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.0,moving,0.07,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.0,moving,0.11,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.0,double,0.0,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.1112946144764324
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.17,moving,0.03,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.011494252873563218,87,2.1959341129090344
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.17,moving,0.07,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.17,moving,0.11,0.2727272727272727,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5840218872037055
near_golden_p0_010,near_golden,0.6280339887498948,0.47,0.17,double,0.0,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.1112946144764324
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.0,moving,0.03,0.2727272727272727,3.0,0.20818680368170692,0.5391098800189709,0.0,257,2.5238920170738353
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.0,moving,0.07,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.0,moving,0.11,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2.3253855235673417
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.0,double,0.0,0.2727272727272727,3.0,0.21244816731807054,0.567248408157499,0.0,257,2.49856734174916
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.17,moving,0.03,0.2727272727272727,3.0,0.20818680368170692,0.5391098800189709,0.0,257,2.5238920170738353
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.17,moving,0.07,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.17,moving,0.11,0.18181818181818182,3.0,0.2294936218635251,0.60815749906659,0.0,257,2.3253855235673417
near_golden_p0_020,near_golden,0.6380339887498948,0.2,0.17,double,0.0,0.2727272727272727,3.0,0.21244816731807054,0.567248408157499,0.0,257,2.49856734174916
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.0,moving,0.03,0.18181818181818182,2.0,0.23801634913625236,0.6414908323999232,0.0,257,2.495385523567342
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.0,moving,0.07,0.18181818181818182,3.0,0.23777202921581173,0.5970958334594698,0.0,257,2.3353410226137497
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.0,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.0,double,0.0,0.18181818181818182,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.4476582508400693
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.17,moving,0.03,0.18181818181818182,2.0,0.23801634913625236,0.6414908323999232,0.0,257,2.495385523567342
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.17,moving,0.07,0.18181818181818182,3.0,0.23777202921581173,0.5970958334594698,0.0,257,2.3353410226137497
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.17,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
near_golden_p0_020,near_golden,0.6380339887498948,0.34,0.17,double,0.0,0.18181818181818182,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.4476582508400693
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.0,moving,0.03,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.0,moving,0.07,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.0,moving,0.11,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.3840218872037053
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.0,double,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.17,moving,0.03,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.17,moving,0.07,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.17,moving,0.11,0.2727272727272727,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.3840218872037053
near_golden_p0_020,near_golden,0.6380339887498948,0.47,0.17,double,0.0,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
rational_1_2,rational_approx,0.5,0.2,0.0,moving,0.03,0.09090909090909091,6.0,0.22667484760974183,0.5417817031453395,0.005,200,2.026260103532831
rational_1_2,rational_approx,0.5,0.2,0.0,moving,0.07,0.09090909090909091,3.0,0.2268302695907978,0.5646149305240213,0.0,257,2.2282101988920173
rational_1_2,rational_approx,0.5,0.2,0.0,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.0,257,2.3473011079829265
rational_1_2,rational_approx,0.5,0.2,0.0,double,0.0,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,2.437465489056398
rational_1_2,rational_approx,0.5,0.2,0.17,moving,0.03,0.09090909090909091,6.0,0.22667484760974183,0.5417817031453395,0.005,200,2.026260103532831
rational_1_2,rational_approx,0.5,0.2,0.17,moving,0.07,0.09090909090909091,3.0,0.2268302695907978,0.5646149305240213,0.005,200,2.2057101988920174
rational_1_2,rational_approx,0.5,0.2,0.17,moving,0.11,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.0,257,2.3473011079829265
rational_1_2,rational_approx,0.5,0.2,0.17,double,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.0,257,3.8749309781127965
rational_1_2,rational_approx,0.5,0.34,0.0,moving,0.03,0.09090909090909091,6.0,0.22669710197716145,0.5487747101383464,0.005,200,2.0199663972391244
rational_1_2,rational_approx,0.5,0.34,0.0,moving,0.07,0.09090909090909091,3.0,0.2294936218635251,0.60815749906659,0.0,257,2.1890218872037055
rational_1_2,rational_approx,0.5,0.34,0.0,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.005,200,2.272885523567342
rational_1_2,rational_approx,0.5,0.34,0.0,double,0.0,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,2.437465489056398
rational_1_2,rational_approx,0.5,0.34,0.17,moving,0.03,0.09090909090909091,6.0,0.22669710197716145,0.5487747101383464,0.005,200,2.0199663972391244
rational_1_2,rational_approx,0.5,0.34,0.17,moving,0.07,0.09090909090909091,3.0,0.2294936218635251,0.60815749906659,0.005,200,2.1665218872037055
rational_1_2,rational_approx,0.5,0.34,0.17,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
rational_1_2,rational_approx,0.5,0.34,0.17,double,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.0,257,3.8749309781127965
rational_1_2,rational_approx,0.5,0.47,0.0,moving,0.03,0.09090909090909091,2.0,0.23801634913625236,0.6414908323999232,0.005,200,2.3365218872037055
rational_1_2,rational_approx,0.5,0.47,0.0,moving,0.07,0.45454545454545453,2.0,0.2721072582271615,0.6945211354302263,0.0,257,2.856749159930978
rational_1_2,rational_approx,0.5,0.47,0.0,moving,0.11,0.36363636363636365,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5203855235673416
rational_1_2,rational_approx,0.5,0.47,0.0,double,0.0,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,2.437465489056398
rational_1_2,rational_approx,0.5,0.47,0.17,moving,0.03,0.09090909090909091,2.0,0.23801634913625236,0.6414908323999232,0.005,200,2.3365218872037055
rational_1_2,rational_approx,0.5,0.47,0.17,moving,0.07,0.45454545454545453,2.0,0.2721072582271615,0.6945211354302263,0.005,200,2.834249159930978
rational_1_2,rational_approx,0.5,0.47,0.17,moving,0.11,0.36363636363636365,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.5203855235673416
rational_1_2,rational_approx,0.5,0.47,0.17,double,0.0,1.0,1.0,0.0908648212348392,0.6945211354302263,0.0,257,3.8749309781127965
rational_2_3,rational_approx,0.6666666666666666,0.2,0.0,moving,0.03,0.18181818181818182,4.0,0.2044581104998887,0.4741026650117559,0.0,257,2.2460348742166927
rational_2_3,rational_approx,0.6666666666666666,0.2,0.0,moving,0.07,0.2727272727272727,3.0,0.20809790574232226,0.5175481084571995,0.02,50,2.45329761147943
rational_2_3,rational_approx,0.6666666666666666,0.2,0.0,moving,0.11,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.006666666666666667,150,2.631749159930978
rational_2_3,rational_approx,0.6666666666666666,0.2,0.0,double,0.0,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,2.437465489056398
rational_2_3,rational_approx,0.6666666666666666,0.2,0.17,moving,0.03,0.18181818181818182,4.0,0.2044581104998887,0.4741026650117559,0.006666666666666667,150,2.2160348742166924
rational_2_3,rational_approx,0.6666666666666666,0.2,0.17,moving,0.07,0.2727272727272727,3.0,0.20809790574232226,0.5175481084571995,0.02,50,2.45329761147943
rational_2_3,rational_approx,0.6666666666666666,0.2,0.17,moving,0.11,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
rational_2_3,rational_approx,0.6666666666666666,0.2,0.17,double,0.0,1.0,0.0,0.0454324106174196,0.8472605677151133,1.0,1,2.437465489056398
rational_2_3,rational_approx,0.6666666666666666,0.34,0.0,moving,0.03,0.36363636363636365,2.0,0.23801634913625236,0.6414908323999232,0.0,257,2.7681127962946146
rational_2_3,rational_approx,0.6666666666666666,0.34,0.0,moving,0.07,0.2727272727272727,2.0,0.23675095798097254,0.5231465504192777,0.02,50,2.648259013713559
rational_2_3,rational_approx,0.6666666666666666,0.34,0.0,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.006666666666666667,150,2.2653855235673417
rational_2_3,rational_approx,0.6666666666666666,0.34,0.0,double,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,2.5123964671691947
rational_2_3,rational_approx,0.6666666666666666,0.34,0.17,moving,0.03,0.36363636363636365,2.0,0.23801634913625236,0.6414908323999232,0.006666666666666667,150,2.7381127962946143
rational_2_3,rational_approx,0.6666666666666666,0.34,0.17,moving,0.07,0.2727272727272727,2.0,0.23675095798097254,0.5231465504192777,0.02,50,2.648259013713559
rational_2_3,rational_approx,0.6666666666666666,0.34,0.17,moving,0.11,0.18181818181818182,3.0,0.23801634913625236,0.6414908323999232,0.0,257,2.295385523567342
rational_2_3,rational_approx,0.6666666666666666,0.34,0.17,double,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,2.5123964671691947
rational_2_3,rational_approx,0.6666666666666666,0.47,0.0,moving,0.03,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.1112946144764324
rational_2_3,rational_approx,0.6666666666666666,0.47,0.0,moving,0.07,0.2727272727272727,2.0,0.2609650897650773,0.37488496352132716,0.02,50,2.7816944419217142
rational_2_3,rational_approx,0.6666666666666666,0.47,0.0,moving,0.11,0.18181818181818182,3.0,0.2720850038597418,0.6875281284372193,0.006666666666666667,150,2.2239519571337754
rational_2_3,rational_approx,0.6666666666666666,0.47,0.0,double,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,2.5123964671691947
rational_2_3,rational_approx,0.6666666666666666,0.47,0.17,moving,0.03,0.09090909090909091,3.0,0.2721072582271615,0.6945211354302263,0.006666666666666667,150,2.0812946144764326
rational_2_3,rational_approx,0.6666666666666666,0.47,0.17,moving,0.07,0.2727272727272727,2.0,0.2609650897650773,0.37488496352132716,0.02,50,2.7816944419217142
rational_2_3,rational_approx,0.6666666666666666,0.47,0.17,moving,0.11,0.18181818181818182,3.0,0.2721072582271615,0.6945211354302263,0.0,257,2.247658250840069
rational_2_3,rational_approx,0.6666666666666666,0.47,0.17,double,0.0,1.0,1.0,0.1362972318522588,0.5417817031453395,0.3333333333333333,3,2.5123964671691947
rational_3_5,rational_approx,0.6,0.2,0.0,moving,0.03,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
rational_3_5,rational_approx,0.6,0.2,0.0,moving,0.07,0.18181818181818182,3.0,0.22736294004534327,0.5838068497159405,0.0,257,2.3473011079829265
rational_3_5,rational_approx,0.6,0.2,0.0,moving,0.11,0.09090909090909091,3.0,0.2268302695907978,0.5646149305240213,0.0,257,2.2282101988920173
rational_3_5,rational_approx,0.6,0.2,0.0,double,0.0,1.0,1.0,0.17600355461360853,0.23810886083613356,0.0,257,4.285702025247479
rational_3_5,rational_approx,0.6,0.2,0.17,moving,0.03,0.2727272727272727,2.0,0.2294936218635251,0.60815749906659,0.0,257,2.661749159930978
